image_name,fen,view
game6_per_frame_dark_frame_020564.jpg,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_per_frame_dark_frame_020708.jpg,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_per_frame_dark_frame_021964.jpg,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_per_frame_dark_frame_022164.jpg,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_per_frame_dark_frame_022716.jpg,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8,white pieces closer to the camera
game6_per_frame_dark_frame_023292.jpg,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_023748.jpg,4q3/2pb2k1/1p2pn2/p2p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_024012.jpg,4q3/2pb2k1/1p2pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_024520.jpg,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_024952.jpg,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_dark_frame_025332.jpg,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_dark_frame_027248.jpg,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_per_frame_dark_frame_027448.jpg,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_per_frame_dark_frame_028008.jpg,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_dark_frame_028320.jpg,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_dark_frame_028904.jpg,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_dark_frame_029012.jpg,7q/3b2k1/2p1pn2/pp1p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_dark_frame_029716.jpg,7q/3b2k1/2p1pn2/pP1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_dark_frame_029736.jpg,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_dark_frame_030460.jpg,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_030504.jpg,7q/3b2k1/4pn2/p2p1pN1/1p1P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_030592.jpg,7q/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_031224.jpg,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_dark_frame_031764.jpg,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K6/5Q2,white pieces closer to the camera
game6_per_frame_dark_frame_031776.jpg,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/5Q2,white pieces closer to the camera
game6_per_frame_dark_frame_031792.jpg,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_dark_frame_031880.jpg,q7/3b2k1/4pn2/5pN1/pppP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_dark_frame_032060.jpg,q7/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_dark_frame_032080.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K4q1/Q7,white pieces closer to the camera
game6_per_frame_dark_frame_032104.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/6q1/QK6,white pieces closer to the camera
game6_per_frame_dark_frame_032136.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/8/QK4q1,white pieces closer to the camera
game6_per_frame_dark_frame_032224.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/K7/Q5q1,white pieces closer to the camera
game6_per_frame_dark_frame_032440.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/Q7,white pieces closer to the camera
game6_per_frame_dark_frame_032832.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/7Q,white pieces closer to the camera
game6_per_frame_dark_frame_032968.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/K2q4/7Q,white pieces closer to the camera
game6_per_frame_dark_frame_033252.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_dark_frame_033372.jpg,8/3b2k1/4pn2/5pN1/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_dark_frame_033612.jpg,8/3b2k1/4Nn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_dark_frame_033628.jpg,8/6k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_dark_frame_033648.jpg,8/1Q4k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game6_per_frame_dark_frame_033700.jpg,8/1Q1b2k1/5n2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game6_per_frame_noisy_frame_000036.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000492.jpg,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000532.jpg,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000600.jpg,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000616.jpg,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000636.jpg,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000692.jpg,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000788.jpg,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000808.jpg,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4P3/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000824.jpg,rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_000960.jpg,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/4P1B1/PPPN1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_001024.jpg,rnbqk2r/p1p2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_001036.jpg,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1P1B1/PP1N1PPP/R2QKBNR,white pieces closer to the camera
game6_per_frame_noisy_frame_001060.jpg,rn1qk2r/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,white pieces closer to the camera
game6_per_frame_noisy_frame_001100.jpg,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2P1PNB1/PP1N1PPP/R2QKB1R,white pieces closer to the camera
game6_per_frame_noisy_frame_001216.jpg,rn1q1rk1/pbp2ppp/1p1bpn2/3p4/3P4/2PBPNB1/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_per_frame_noisy_frame_001252.jpg,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn3/2PBPNB1/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_per_frame_noisy_frame_001680.jpg,rn1q1rk1/pbp2ppp/1p1bp3/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_per_frame_noisy_frame_002000.jpg,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PP1N1PPP/R2QK2R,white pieces closer to the camera
game6_per_frame_noisy_frame_002260.jpg,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3Pn2B/2PBPN2/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_003248.jpg,rn1q1rk1/pbp3pp/1p1bpp2/3p4/3P3B/2PBPN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_003604.jpg,rn1q1rk1/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_003724.jpg,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1PN2/PPQn1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_003904.jpg,rn1q1r1k/pbp3pB/1p1bpp2/3p4/3P3B/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_004184.jpg,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P3B/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_004400.jpg,rn1q1r1k/pbp4B/1p1bpp2/3p2p1/3P4/2P1P1B1/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_004460.jpg,rn1q1r1k/pbp4B/1p1bp3/3p1pp1/3P4/2P1P1B1/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_004768.jpg,rn1q1r1k/pbp4B/1p1Bp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_005196.jpg,rn3r1k/pbp4B/1p1qp3/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_005236.jpg,rn3r1k/pbp5/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_005300.jpg,rn3r2/pbp3k1/1p1qp1B1/3p1pp1/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_005360.jpg,rn3r2/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_005384.jpg,rn5r/pbp3k1/1p1qp3/3p1ppB/3P4/2P1P3/PPQN1PPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_006112.jpg,rn5r/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPP/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_006224.jpg,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/R3K2R,white pieces closer to the camera
game6_per_frame_noisy_frame_006500.jpg,rn6/pbp3k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,white pieces closer to the camera
game6_per_frame_noisy_frame_006760.jpg,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1P3/PPQNBPPr/2KR3R,white pieces closer to the camera
game6_per_frame_noisy_frame_008000.jpg,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPPr/2KR3R,white pieces closer to the camera
game6_per_frame_noisy_frame_008048.jpg,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2KR3r,white pieces closer to the camera
game6_per_frame_noisy_frame_008088.jpg,r7/pbpn2k1/1p1qp3/3p1pp1/3P4/2P1PN2/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_008644.jpg,r7/pbpn2k1/1p1qp3/3p1p2/3P2p1/2P1PN2/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_009844.jpg,r7/pbpn2k1/1p1qp3/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_011180.jpg,r7/pbp3k1/1p1qpn2/3p1pN1/3P2p1/2P1P3/PPQ1BPP1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_011688.jpg,r7/pbp3k1/1p1qpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_016936.jpg,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2P1P3/PPQ1B1P1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_017664.jpg,r7/p1p3k1/1pbqpn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_019768.jpg,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP3/PPQ3P1/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_020160.jpg,r7/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_020508.jpg,7r/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K4R,white pieces closer to the camera
game6_per_frame_noisy_frame_020524.jpg,7R/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_020536.jpg,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PPQ5/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_020564.jpg,7k/p1pq4/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_020708.jpg,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/2PBP1P1/PP5Q/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_021964.jpg,8/p1pq2k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_022164.jpg,4q3/p1p3k1/1pb1pn2/3p1pN1/3P1Pp1/1PPBP1P1/P6Q/2K5,white pieces closer to the camera
game6_per_frame_noisy_frame_022716.jpg,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK5Q/8,white pieces closer to the camera
game6_per_frame_noisy_frame_023292.jpg,4q3/p1pb2k1/1p2pn2/3p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_023748.jpg,4q3/2pb2k1/1p2pn2/p2p1pN1/3P1Pp1/1PPBP1P1/PK2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_024012.jpg,4q3/2pb2k1/1p2pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_024520.jpg,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_024952.jpg,4q3/2pb2k1/1p2p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_noisy_frame_025332.jpg,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_noisy_frame_027248.jpg,4q3/3b2k1/1pp1p3/p2p1pNn/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_per_frame_noisy_frame_027448.jpg,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1PpQ/1PPBP1P1/1K6/8,white pieces closer to the camera
game6_per_frame_noisy_frame_028008.jpg,4q3/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_noisy_frame_028320.jpg,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K5Q/8,white pieces closer to the camera
game6_per_frame_noisy_frame_028904.jpg,7q/3b2k1/1pp1pn2/p2p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_noisy_frame_029012.jpg,7q/3b2k1/2p1pn2/pp1p1pN1/P2P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_noisy_frame_029716.jpg,7q/3b2k1/2p1pn2/pP1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_noisy_frame_029736.jpg,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K4Q1/8,white pieces closer to the camera
game6_per_frame_noisy_frame_030460.jpg,7q/3b2k1/4pn2/pp1p1pN1/3P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_030504.jpg,7q/3b2k1/4pn2/p2p1pN1/1p1P1Pp1/1PPBP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_030592.jpg,7q/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_031224.jpg,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K2Q3/8,white pieces closer to the camera
game6_per_frame_noisy_frame_031764.jpg,q7/3b2k1/4pn2/p2p1pN1/1pPP1Pp1/1P1BP1P1/1K6/5Q2,white pieces closer to the camera
game6_per_frame_noisy_frame_031776.jpg,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/5Q2,white pieces closer to the camera
game6_per_frame_noisy_frame_031792.jpg,q7/3b2k1/4pn2/3p1pN1/ppPP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_noisy_frame_031880.jpg,q7/3b2k1/4pn2/5pN1/pppP1Pp1/1P1BP1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_noisy_frame_032060.jpg,q7/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K6/Q7,white pieces closer to the camera
game6_per_frame_noisy_frame_032080.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/1K4q1/Q7,white pieces closer to the camera
game6_per_frame_noisy_frame_032104.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/6q1/QK6,white pieces closer to the camera
game6_per_frame_noisy_frame_032136.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/8/QK4q1,white pieces closer to the camera
game6_per_frame_noisy_frame_032224.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2P1P1/K7/Q5q1,white pieces closer to the camera
game6_per_frame_noisy_frame_032440.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/Q7,white pieces closer to the camera
game6_per_frame_noisy_frame_032832.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P2q1P1/K7/7Q,white pieces closer to the camera
game6_per_frame_noisy_frame_032968.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/K2q4/7Q,white pieces closer to the camera
game6_per_frame_noisy_frame_033252.jpg,8/3b2k1/4pn2/5pN1/ppBP1Pp1/1P4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_noisy_frame_033372.jpg,8/3b2k1/4pn2/5pN1/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_noisy_frame_033612.jpg,8/3b2k1/4Nn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_noisy_frame_033628.jpg,8/6k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K5Q,white pieces closer to the camera
game6_per_frame_noisy_frame_033648.jpg,8/1Q4k1/4bn2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game6_per_frame_noisy_frame_033700.jpg,8/1Q1b2k1/5n2/5p2/1pBP1Pp1/pP4P1/3q4/1K6,white pieces closer to the camera
game7_per_frame_frame_000172.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game7_per_frame_frame_000428.jpg,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game7_per_frame_frame_000696.jpg,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game7_per_frame_frame_000708.jpg,rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game7_per_frame_frame_000736.jpg,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR,white pieces closer to the camera
game7_per_frame_frame_000748.jpg,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game7_per_frame_frame_000760.jpg,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,white pieces closer to the camera
game7_per_frame_frame_000776.jpg,rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,white pieces closer to the camera
game7_per_frame_frame_000912.jpg,rnbqk2r/ppp2ppp/3bpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_000956.jpg,rnbqk2r/pp3ppp/2pbpn2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001048.jpg,rnbqk2r/pp3ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001196.jpg,rnb1k2r/ppq2ppp/2pbpn2/3p4/3P4/4PNB1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001792.jpg,rnb1k2r/ppq2ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001820.jpg,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001880.jpg,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001916.jpg,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_001992.jpg,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_002348.jpg,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,white pieces closer to the camera
game7_per_frame_frame_002700.jpg,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,white pieces closer to the camera
game7_per_frame_frame_002900.jpg,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,white pieces closer to the camera
game7_per_frame_frame_003076.jpg,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,white pieces closer to the camera
game7_per_frame_frame_003400.jpg,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,white pieces closer to the camera
game7_per_frame_frame_004516.jpg,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_004752.jpg,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_004952.jpg,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P1B/2P1PQ2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_006944.jpg,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3p1P1B/2P1PQ2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_007040.jpg,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_007600.jpg,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_012180.jpg,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_014272.jpg,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,white pieces closer to the camera
game7_per_frame_frame_015144.jpg,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,white pieces closer to the camera
game7_per_frame_frame_016032.jpg,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,white pieces closer to the camera
game7_per_frame_frame_016920.jpg,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R4RK1,white pieces closer to the camera
game7_per_frame_frame_017000.jpg,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P4Q/PPBN3P/R4RK1,white pieces closer to the camera
game7_per_frame_frame_017092.jpg,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P2R1Q/PPBN3P/R5K1,white pieces closer to the camera
